ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent
1921,1977,Postgraduate,0.5118745759080032,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,59062.0,Partner,3,5,1
4138,1972,Graduate,0.668672547409021,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,0,0,76624.0,Alone,1,2,1
7718,1957,Postgraduate,0.5738187921859933,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,66000.0,Partner,0,2,0
1291,1988,Postgraduate,0.23171493875218743,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,27683.0,Partner,1,3,1
6862,1981,Graduate,0.0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,1730.0,Alone,0,1,0
4136,2002,Undergraduate,0.051516017285096964,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,7500.0,Alone,1,2,1
803,1978,Graduate,0.34633584514838756,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,40521.0,Partner,2,4,1
4298,1983,Postgraduate,0.16693153815935147,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,20427.0,Partner,1,3,1
10833,1985,Graduate,0.5658369343952001,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,0,65106.0,Partner,1,3,1
9606,1975,Postgraduate,0.6092550266061926,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,1,69969.0,Partner,0,2,0
8534,1962,Graduate,0.5866129781079247,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,0,67433.0,Partner,2,4,1
5153,1977,Postgraduate,0.6788686118352916,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,77766.0,Partner,1,3,1
961,1982,Graduate,0.6516374415199456,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,74716.0,Partner,1,3,1
5011,1973,Graduate,0.5927288311131744,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,68118.0,Alone,1,2,1
6653,1980,Postgraduate,0.47701867790436053,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,1,55158.0,Partner,2,4,1
9094,1965,Undergraduate,0.5467840434270204,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,1,62972.0,Partner,1,3,1
810,1985,Graduate,0.6469411806721188,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,74190.0,Partner,1,3,1
5493,1986,Graduate,0.33593443091318165,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,0,0,39356.0,Partner,2,4,1
2147,1979,Graduate,0.6689314667333309,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,76653.0,Partner,0,2,0
5107,1983,Postgraduate,0.3047212599550016,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,35860.0,Alone,2,3,1
3979,1993,Postgraduate,0.7942305631941716,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,1,90687.0,Alone,0,1,0
6049,1992,Postgraduate,0.6403342737759365,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,0,0,73450.0,Partner,0,2,0
8147,1970,Graduate,0.2653833791650298,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,31454.0,Partner,2,4,1
1857,1962,Graduate,0.4054230206064069,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,1,47139.0,Alone,2,3,1
3910,1985,Graduate,0.7330006071211742,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,0,1,83829.0,Alone,0,1,0
5207,1973,Postgraduate,0.46112638834327346,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,1,53378.0,Partner,2,4,1
11114,1980,Graduate,0.1600478554337345,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,19656.0,Partner,1,3,1
5429,1958,Postgraduate,0.39149494660904965,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,45579.0,Partner,1,3,1
9400,1968,Undergraduate,0.7477857933645227,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,85485.0,Alone,0,1,0
1740,1954,Graduate,0.4841434234491625,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,0,55956.0,Partner,0,2,0
7488,1973,Postgraduate,0.5576675833005963,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,64191.0,Alone,1,2,1
195,1982,Graduate,0.3310417485089818,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,0,1,38808.0,Alone,1,2,1
635,1976,Postgraduate,0.49509838934323774,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,57183.0,Partner,2,4,1
7527,1978,Postgraduate,0.19658226491911004,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,23748.0,Alone,1,2,1
10319,1981,Graduate,0.576524052712403,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,0,66303.0,Partner,1,3,1
2296,1985,Postgraduate,0.3181850648191136,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,0,0,37368.0,Partner,1,3,1
10637,1974,Graduate,0.34882682761329953,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,1,0,40800.0,Partner,3,5,1
2931,1988,Graduate,0.6260222849183957,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,71847.0,Alone,0,1,0
907,1985,Graduate,0.39658405056962254,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,46149.0,Partner,1,3,1
3698,1993,Graduate,0.6870915324452698,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,1,78687.0,Partner,0,2,0
9516,1981,Undergraduate,0.4230920324274133,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,49118.0,Alone,0,1,0
679,1967,Postgraduate,0.32055105174815185,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,37633.0,Partner,2,4,1
7384,1961,Postgraduate,0.33960394271633154,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,39767.0,Partner,0,2,0
5043,1961,Undergraduate,0.2255901574943752,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,26997.0,Partner,0,2,0
5267,1980,Graduate,0.2879897146530481,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,33986.0,Alone,1,2,1
339,1982,Postgraduate,0.4942769901074962,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,57091.0,Partner,1,3,1
2516,1979,Undergraduate,0.4026731188171851,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,46831.0,Partner,2,4,1
9010,1982,Postgraduate,0.7269472518838612,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,0,1,83151.0,Partner,0,2,0
378,1981,Graduate,0.4535641584229135,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,52531.0,Partner,0,2,0
4808,1966,Graduate,0.12525445519802864,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,15759.0,Partner,0,2,0
5068,1981,Graduate,0.18815399450019643,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,22804.0,Alone,1,2,1
7628,1983,Undergraduate,0.36891539587871863,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,43050.0,Partner,1,3,1
7128,1987,Postgraduate,0.368442198492911,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,42997.0,Alone,2,3,1
2811,1973,Postgraduate,0.4213063819149316,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,48918.0,Alone,2,3,1
3551,1964,Postgraduate,0.5205439091461018,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,60033.0,Partner,1,3,1
1663,1988,Postgraduate,0.2884986250491054,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,34043.0,Partner,1,3,1
5543,1976,Graduate,0.5007053319524302,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,0,57811.0,Partner,1,3,1
1577,1956,Graduate,0.6860379986429056,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,1,78569.0,Partner,0,2,0
10641,1988,Graduate,0.051516017285096964,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,7500.0,Alone,2,3,1
6024,1963,Graduate,0.8272383129173957,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,94384.0,Partner,0,2,0
1878,1995,Undergraduate,0.19122531338166493,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,23148.0,Partner,0,2,0
3099,1980,Graduate,0.37978107924716975,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,44267.0,Alone,2,3,1
6055,1989,Graduate,0.6240491411021034,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,0,71626.0,Partner,0,2,0
5841,1976,Graduate,0.5282311346023356,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,60894.0,Partner,1,3,1
3972,1986,Graduate,0.4327524016999393,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,50200.0,Partner,2,4,1
4394,1975,Postgraduate,0.7081979215028034,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,0,81051.0,Partner,0,2,0
5758,1992,Graduate,0.5663994143066319,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,0,1,65169.0,Partner,0,2,0
6658,1982,Graduate,0.5190707474733045,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,59868.0,Partner,1,3,1
4603,1970,Postgraduate,0.5710956751544587,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,65695.0,Partner,1,3,1
8427,1966,Postgraduate,0.5636137995071604,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,64857.0,Alone,0,1,0
10260,1975,Postgraduate,0.38760222849183956,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,45143.0,Partner,1,3,1
7143,1965,Undergraduate,0.652432055998,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,74805.0,Partner,1,3,1
8789,1999,Undergraduate,0.5118567194028784,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,59060.0,Partner,1,3,1
6197,1972,Postgraduate,0.22774186636191565,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,27238.0,Alone,2,3,1
4554,1975,Graduate,0.4042623477732938,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,47009.0,Partner,1,3,1
4937,1983,Undergraduate,0.39609299667869,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,46094.0,Partner,2,4,1
1920,1982,Graduate,0.34455019463590586,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,40321.0,Partner,2,4,1
8749,1994,Graduate,0.31699760722831327,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,37235.0,Partner,1,3,1
1650,1970,Postgraduate,0.7152690975322309,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,81843.0,Partner,0,2,0
10377,1968,Postgraduate,0.4014320917110103,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,46692.0,Partner,1,3,1
9206,1978,Graduate,0.6754401628513267,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,77382.0,Partner,1,3,1
10971,1987,Graduate,0.32180993535945146,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,1,37774.0,Alone,2,3,1
6398,1984,Undergraduate,0.1487714724474126,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,18393.0,Partner,1,3,1
9212,1972,Postgraduate,0.6347809006821185,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,72828.0,Partner,1,3,1
7937,1992,Graduate,0.20518017213670942,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,24711.0,Partner,0,2,0
839,1985,Postgraduate,0.3908163994143066,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,45503.0,Partner,1,3,1
4246,1992,Postgraduate,0.043123459876432985,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,6560.0,Alone,0,1,0
158,1955,Postgraduate,0.6238527195457304,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,0,1,71604.0,Partner,0,2,0
4832,1989,Graduate,0.2277954358772901,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,27244.0,Partner,1,3,1
5621,1979,Graduate,0.4198242919895718,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,1,48752.0,Partner,2,4,1
1945,1972,Graduate,0.622334916610121,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,0,71434.0,Partner,1,3,1
5147,1958,Graduate,0.7956144423413449,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,90842.0,Alone,0,1,0
2535,1988,Postgraduate,0.7711063890575336,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,88097.0,Partner,1,3,1
11039,1985,Graduate,0.44835898717902933,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,51948.0,Partner,1,3,1
9495,1992,Graduate,0.6260758544337701,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,71853.0,Partner,0,2,0
9635,1993,Postgraduate,0.30486411199600016,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,35876.0,Partner,0,2,0
2173,1962,Graduate,0.34212170993893076,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,40049.0,Alone,1,2,1
942,1992,Graduate,0.3386486196921539,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,1,39660.0,Alone,1,2,1
9386,1972,Graduate,0.43210063926288345,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,0,50127.0,Partner,1,3,1
5510,1987,Postgraduate,0.37081711367451164,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,43263.0,Partner,1,3,1
873,1959,Postgraduate,0.5456501553515946,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,62845.0,Partner,2,4,1
2253,2000,Graduate,0.15355701582086353,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,18929.0,Partner,0,2,0
5181,1992,Undergraduate,0.2021088532552409,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,24367.0,Alone,1,2,1
979,1985,Graduate,0.28140959251455305,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,33249.0,Alone,1,2,1
10390,1969,Undergraduate,0.22460804971251028,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,26887.0,Partner,1,3,1
4698,1993,Postgraduate,0.4323059890718189,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,50150.0,Partner,0,2,0
7793,1986,Graduate,0.5386504053426663,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,0,62061.0,Partner,1,3,1
1745,1972,Postgraduate,0.7496696546551909,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,1,85696.0,Alone,0,1,0
10590,1966,Postgraduate,0.6679404306989035,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,76542.0,Partner,0,2,0
5080,2003,Graduate,0.6141298525052676,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,1,70515.0,Alone,0,1,0
8369,1997,Graduate,0.1472893825220528,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,18227.0,Partner,1,3,1
5232,1975,Graduate,0.6018445769793935,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,69139.0,Partner,1,3,1
2407,1992,Graduate,0.6015767294025213,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,1,69109.0,Partner,0,2,0
3834,1972,Graduate,0.6062015642298488,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,69627.0,Alone,1,2,1
7912,1988,Graduate,0.32504196278704334,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,0,0,38136.0,Partner,1,3,1
7712,1956,Postgraduate,0.5395253740937823,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,62159.0,Alone,0,1,0
1065,1973,Graduate,0.705019463590586,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,80695.0,Alone,0,1,0
7275,1981,Postgraduate,0.28200778543623445,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,33316.0,Alone,2,3,1
1343,1978,Graduate,0.5073390236062997,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,58554.0,Partner,2,4,1
1384,2002,Undergraduate,0.13862004928395416,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,0,17256.0,Partner,1,3,1
9967,1984,Graduate,0.4580550694618049,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,53034.0,Alone,2,3,1
6181,1960,Undergraduate,0.4506356915824435,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,52203.0,Partner,0,2,0
10507,1987,Undergraduate,0.5166869040391414,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,0,59601.0,Alone,1,2,1
2674,1968,Postgraduate,0.6555480161422805,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,1,75154.0,Alone,1,2,1
2698,1986,Graduate,0.40440519981429235,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,47025.0,Alone,1,2,1
3231,1983,Graduate,0.3235688011142459,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,37971.0,Partner,1,3,1
4096,1978,Postgraduate,0.3536034427341881,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,41335.0,Alone,1,2,1
10476,1968,Graduate,0.5851308881825649,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,67267.0,Partner,1,3,1
5948,1985,Graduate,0.49648226849041105,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,57338.0,Alone,1,2,1
9140,1970,Undergraduate,0.4356362272775972,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,50523.0,Partner,2,4,1
10258,1975,Postgraduate,0.30410521052819545,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,35791.0,Alone,3,4,1
5675,1970,Postgraduate,0.4364219135030892,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,0,50611.0,Alone,1,2,1
4743,1979,Postgraduate,0.4866969036820114,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,56242.0,Partner,1,3,1
8805,1970,Graduate,0.4211813863790579,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,48904.0,Alone,1,2,1
1542,1985,Graduate,0.4867058319345738,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,56243.0,Alone,3,4,1
6770,1995,Graduate,0.17521695653726652,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,0,1,21355.0,Partner,1,3,1
8773,1981,Postgraduate,0.4972143852005286,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,0,57420.0,Partner,1,3,1
10420,1965,Postgraduate,0.39873575943716294,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,46390.0,Alone,1,2,1
7514,1966,Undergraduate,0.46973322381343524,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,54342.0,Partner,2,4,1
793,1983,Graduate,0.17110996035855863,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,20895.0,Partner,1,3,1
10909,1958,Graduate,0.8090246776900825,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,92344.0,Partner,0,2,0
8702,1986,Undergraduate,0.22478661476375844,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,26907.0,Partner,2,4,1
4791,1990,Graduate,0.38600407128316844,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,44964.0,Partner,2,4,1
2963,1989,Graduate,0.6586996892968108,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,75507.0,Partner,0,2,0
8216,1982,Postgraduate,0.4645459090746759,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,53761.0,Partner,2,4,1
8140,1983,Graduate,0.18706474768758258,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,22682.0,Partner,1,3,1
10146,1982,Postgraduate,0.3317470804614121,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,38887.0,Partner,1,3,1
5289,1985,Undergraduate,0.356487268311846,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,41658.0,Alone,2,3,1
2587,1982,Postgraduate,0.2505356951537445,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,29791.0,Partner,1,3,1
4405,1966,Postgraduate,0.5552033855933716,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,63915.0,Partner,2,4,1
8663,1984,Graduate,0.3416485125531231,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,39996.0,Alone,2,3,1
2589,1982,Graduate,0.22346523338452198,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,26759.0,Alone,1,2,1
3421,1978,Postgraduate,0.5545426949037534,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,63841.0,Alone,1,2,1
10490,1979,Postgraduate,0.4402432055998,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,51039.0,Partner,2,4,1
4094,1971,Graduate,0.5251062462054926,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,60544.0,Partner,2,4,1
9958,1982,Graduate,0.5710063926288346,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,65685.0,Partner,1,3,1
2534,1963,Graduate,0.32129209671083175,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,37716.0,Partner,1,3,1
4188,1967,Graduate,0.3136852255276597,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,1,36864.0,Alone,1,2,1
6613,1980,Postgraduate,0.3819595728723974,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,44511.0,Partner,1,3,1
10827,1977,Postgraduate,0.3144262704903396,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,36947.0,Partner,2,4,1
5491,1961,Postgraduate,0.4073247384021999,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,47352.0,Partner,1,3,1
8402,1963,Postgraduate,0.5835238027213313,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,67087.0,Partner,1,3,1
8783,1960,Graduate,0.4938662904896253,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,57045.0,Partner,1,3,1
10010,1963,Postgraduate,0.31451555301596373,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,1,36957.0,Alone,2,3,1
618,1987,Postgraduate,0.6040766401199956,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,69389.0,Partner,1,3,1
9121,1982,Graduate,0.7000107139030748,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,80134.0,Partner,1,3,1
361,1979,Postgraduate,0.36973679511446017,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,43142.0,Partner,2,4,1
4310,1954,Graduate,0.7040730688189707,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,1,80589.0,Partner,0,2,0
2678,2000,Graduate,0.29179315024463415,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,34412.0,Alone,1,2,1
6376,1989,Graduate,0.49825899075033037,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,57537.0,Alone,1,2,1
524,1976,Undergraduate,0.186636191564587,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,22634.0,Partner,0,2,0
10341,1958,Graduate,0.44270740330702474,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,51315.0,Partner,0,2,0
5654,1982,Graduate,0.3062033498803614,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,36026.0,Partner,3,5,1
4098,1983,Graduate,0.204537337952216,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,24639.0,Partner,2,4,1
5824,1982,Postgraduate,0.29327524016999396,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,34578.0,Partner,3,5,1
7000,1982,Undergraduate,0.5711760294275204,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,65704.0,Alone,0,1,0
2561,1976,Graduate,0.5542659190743188,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,0,63810.0,Alone,1,2,1
5229,1979,Postgraduate,0.4678582907753295,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,54132.0,Partner,1,3,1
4086,1969,Graduate,0.15142316345844792,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,18690.0,Partner,0,2,0
2428,1980,Graduate,0.2360094282347059,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,28164.0,Partner,1,3,1
8254,1984,Postgraduate,0.2934359487161173,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,34596.0,Partner,1,3,1
2836,1982,Postgraduate,0.3708706831898861,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,43269.0,Partner,1,3,1
8418,1968,Undergraduate,0.33044355558730043,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,38741.0,Alone,2,3,1
1362,1982,Graduate,0.2694278775758009,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,31907.0,Alone,0,1,0
7152,1993,Postgraduate,0.2265097675083033,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,27100.0,Partner,1,3,1
10033,1983,Undergraduate,0.26278525766936894,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,31163.0,Alone,1,2,1
9349,1995,Graduate,0.8107121174243777,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,92533.0,Partner,0,2,0
274,1983,Graduate,0.29573050962465625,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,34853.0,Alone,2,3,1
3388,1977,Graduate,0.6170672475983,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,70844.0,Alone,2,3,1
922,1989,Undergraduate,0.2620977822220635,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,0,0,31086.0,Partner,2,4,1
8588,1971,Graduate,0.5251062462054926,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,60544.0,Partner,2,4,1
2518,1996,Undergraduate,0.1675029463233456,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,20491.0,Partner,0,2,0
574,1974,Graduate,0.3642102067783293,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,42523.0,Partner,0,2,0
3220,1993,Graduate,0.34098782186350485,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,39922.0,Partner,1,3,1
5967,1962,Graduate,0.28277561515660155,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,33402.0,Partner,2,4,1
